,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement,yard_size
203,100600550,2014-08-04,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,4,7,900,1976,0,98023,47.3025,-122.37,1430,7500,400,6070
204,3211100860,2015-03-03,274250.0,3,1.0,910,8450,1.0,0.0,0.0,4,6,910,1962,0,98059,47.4787,-122.15799999999999,1400,8040,0,7540
205,3456000310,2014-08-04,840000.0,4,1.75,2480,11010,1.0,0.0,0.0,4,9,1630,1966,0,98040,47.5378,-122.219,2770,10744,850,8530
206,9526600140,2014-09-19,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,3,8,2440,2010,0,98052,47.7073,-122.11399999999999,2750,4587,0,2147
207,7465900060,2015-02-05,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,3,7,1010,1915,0,98116,47.5733,-122.381,1290,5000,0,4854
208,1222000055,2014-11-23,180250.0,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,1941,0,98166,47.4604,-122.339,1250,14280,0,8700
209,6300000550,2014-07-17,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,3,7,1600,1920,1,98133,47.7067,-122.34299999999999,1560,1312,700,1104
210,2310030510,2015-04-22,320000.0,4,2.25,1550,7579,2.0,0.0,0.0,3,8,1550,1993,0,98038,47.354,-122.04700000000001,1630,6397,0,6029
211,1025049114,2014-07-17,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,2014,0,98105,47.6647,-122.28399999999999,1160,1327,210,296
212,8677300550,2014-05-15,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,3,9,2240,1983,0,98074,47.6143,-122.01700000000001,2520,12368,0,9792
214,1102000196,2014-05-27,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,3,8,1720,1978,0,98118,47.5458,-122.26799999999999,2130,8700,0,4550
217,1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3,8,2250,2000,0,98146,47.5133,-122.37899999999999,1320,5390,0,3442
218,1250202145,2014-08-28,1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,3,8,1950,1947,0,98144,47.5884,-122.291,2580,5184,1950,10964
219,7611200125,2014-10-23,467000.0,2,1.5,1320,10800,1.0,0.0,0.0,4,8,1320,1947,0,98177,47.7145,-122.367,2120,12040,0,9480
220,5611500140,2014-08-22,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,3,10,2760,1999,0,98075,47.5836,-122.02600000000001,3070,8127,0,3680
221,7138000260,2014-06-05,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,3,7,1350,1961,0,98198,47.398,-122.29899999999999,1900,10125,400,8000
223,1922059282,2014-09-18,325000.0,3,2.25,2220,16020,1.0,0.0,0.0,4,8,1780,1966,0,98030,47.3758,-122.21700000000001,2080,9583,440,13800
224,705700390,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,3,7,2020,1994,0,98038,47.3828,-122.023,2020,8031,0,6359
225,7454001200,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,1942,0,98146,47.5123,-122.37299999999999,1280,7392,0,6250
226,8682281200,2015-03-09,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,2005,0,98053,47.7076,-122.01299999999999,1640,6009,0,5006
227,7972000200,2014-05-29,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,1978,0,98023,47.2922,-122.37100000000001,1510,9753,600,8033
228,722059070,2015-01-15,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,1961,0,98031,47.4075,-122.214,1960,13068,450,13816
229,7202340400,2015-03-03,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,2004,0,98053,47.6794,-122.03399999999999,2250,4729,0,3249
231,2424000060,2014-06-16,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,1960,0,98059,47.5218,-122.164,2280,15347,0,13067
232,9264902050,2014-11-21,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1978,0,98023,47.3103,-122.339,2120,8236,1160,4410
233,943100260,2014-11-20,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,1961,0,98024,47.5687,-121.899,1150,13702,0,9200
234,3677400445,2014-09-02,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,1947,0,98108,47.5575,-122.303,2090,4800,860,2800
237,7228500560,2015-03-20,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,1904,1,98122,47.6136,-122.303,1510,4740,300,2770
240,3584000310,2014-12-08,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,1968,0,98003,47.3173,-122.319,1190,8640,0,7075
241,8150100045,2014-10-01,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,1940,0,98126,47.5308,-122.376,830,4960,0,5170
242,1868901275,2015-01-27,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,1925,0,98115,47.6727,-122.29899999999999,1450,3750,0,3570
243,6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,1954,0,98002,47.3221,-122.21600000000001,1260,8316,0,7016
244,9468200125,2014-08-26,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,1918,0,98103,47.6779,-122.353,1390,3060,240,2030
245,8029510030,2015-02-12,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,1990,0,98023,47.3076,-122.395,2570,10377,0,9132
247,7899800890,2015-02-26,181000.0,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,1954,0,98106,47.5218,-122.35700000000001,1150,2566,0,4400
248,3021059276,2015-03-14,250000.0,4,2.0,2010,7312,1.0,0.0,0.0,4,7,2010,1976,0,98002,47.2785,-122.213,2010,7650,0,5302
249,3797001895,2015-04-22,481000.0,3,1.75,1560,3000,1.0,0.0,0.0,4,6,770,1918,0,98103,47.6846,-122.345,1390,3000,790,1440
250,3832710960,2014-09-23,260000.0,3,2.0,1810,7209,1.0,0.0,0.0,4,7,1240,1978,0,98032,47.3656,-122.27799999999999,1750,7209,570,5399
251,1310430400,2014-05-13,455000.0,4,2.5,3360,7685,2.0,0.0,0.0,3,9,3360,2001,0,98058,47.4369,-122.111,3060,6567,0,4325
253,1105000588,2015-04-21,349500.0,3,1.0,1400,3538,1.0,0.0,0.0,3,7,800,1953,0,98118,47.5405,-122.27,1620,6331,600,2138
254,3830630060,2014-09-29,245000.0,3,2.5,1730,7442,2.0,0.0,0.0,3,7,1730,1987,0,98030,47.3507,-122.178,1630,6458,0,5712
255,5101404898,2014-05-19,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,1928,0,98115,47.6979,-122.32,1420,6816,0,7771
256,7972601890,2014-10-20,385000.0,4,1.75,2360,7620,1.0,0.0,0.0,4,7,1180,1955,0,98106,47.5278,-122.345,1910,7620,1180,5260
257,5127001620,2015-02-11,315000.0,3,1.75,1580,11455,1.0,0.0,0.0,4,7,1200,1974,0,98059,47.4756,-122.147,1550,10650,380,9875
258,9407100800,2014-11-24,255000.0,3,1.0,1230,10170,1.0,0.0,0.0,3,7,1230,1979,0,98045,47.4437,-121.772,1380,10098,0,8940
259,1873100060,2014-08-29,693000.0,4,2.5,2460,4425,2.0,0.0,0.0,3,8,2460,2006,0,98052,47.7048,-122.109,2990,5659,0,1965
260,8722101360,2014-12-02,780000.0,3,1.0,1660,4400,1.5,0.0,0.0,3,8,1460,1911,0,98112,47.6362,-122.302,1660,4400,200,2740
261,8644000060,2014-10-24,237000.0,3,1.75,1270,8470,1.0,0.0,0.0,4,7,1270,1960,0,98198,47.4207,-122.29,1600,8470,0,7200
263,1400300055,2015-04-28,425000.0,2,1.0,770,5040,1.0,0.0,0.0,3,5,770,1930,0,98144,47.5964,-122.29899999999999,1330,2580,0,4270
264,2123039032,2014-10-27,369900.0,1,0.75,760,10079,1.0,1.0,4.0,5,5,760,1936,0,98070,47.4683,-122.43799999999999,1230,14267,0,9319
265,8078560140,2014-05-19,290000.0,4,2.5,1700,7280,2.0,0.0,0.0,4,7,1700,1988,0,98031,47.4045,-122.171,1950,7475,0,5580
266,3438500192,2014-09-29,285000.0,3,1.0,1120,10701,1.0,0.0,0.0,3,7,1120,1954,0,98106,47.5544,-122.35799999999999,1130,6350,0,9581
267,7974200510,2014-08-14,415000.0,2,1.0,1070,4500,1.0,0.0,0.0,3,7,1070,1937,0,98115,47.6802,-122.29,1320,4465,0,3430
268,2557000400,2015-04-09,272500.0,3,2.5,2070,9900,1.0,0.0,0.0,3,8,1420,1979,0,98023,47.2988,-122.37100000000001,2070,8250,650,7830
271,6378500125,2015-05-01,436000.0,2,1.0,1040,7538,1.0,0.0,0.0,4,7,1040,1939,0,98133,47.7107,-122.352,1440,7530,0,6498
272,1745100140,2014-10-17,210000.0,3,1.0,1700,11390,1.0,0.0,0.0,4,7,1700,1967,0,98003,47.3271,-122.323,1350,8164,0,9690
273,2976800796,2014-09-25,236000.0,3,1.0,1300,5898,1.0,0.0,0.0,3,7,1300,1961,0,98178,47.5053,-122.255,1320,7619,0,4598
274,4235400186,2014-11-24,331000.0,3,1.75,1080,1306,1.0,0.0,0.0,3,7,580,1954,1,98199,47.6601,-122.4,1440,2225,500,226
275,4215100060,2015-03-20,365000.0,3,2.5,2653,4510,2.0,0.0,0.0,3,8,2653,2006,0,98031,47.4145,-122.166,2653,4927,0,1857
276,9189700045,2015-01-27,450000.0,3,2.0,2290,16258,1.0,0.0,0.0,5,8,2290,1960,0,98058,47.4672,-122.165,1660,10530,0,13968
279,9412900055,2015-05-05,405000.0,3,1.75,2390,6000,1.0,0.0,0.0,3,6,1240,1908,0,98118,47.5362,-122.26799999999999,2020,6000,1150,3610
280,1722059235,2014-07-03,304900.0,4,1.75,2600,11325,1.0,0.0,0.0,4,7,1610,1969,0,98031,47.3954,-122.206,1720,11088,990,8725
281,6874200960,2015-02-27,170000.0,2,1.0,860,5265,1.0,0.0,0.0,3,6,860,1931,0,98178,47.5048,-122.272,1650,8775,0,4405
283,7202360350,2014-06-30,780000.0,4,2.5,3500,7048,2.0,0.0,0.0,3,9,3500,2005,0,98053,47.6811,-122.025,3920,7864,0,3548
284,5634500392,2015-04-10,330000.0,3,3.0,2420,13959,1.0,0.0,0.0,4,8,1740,1988,0,98028,47.7486,-122.23,2570,13300,680,11539
285,1509500060,2014-09-05,370000.0,4,2.5,2720,8666,2.0,0.0,0.0,3,9,2720,1992,0,98030,47.3846,-122.169,2410,8100,0,5946
286,7214810350,2014-10-17,467000.0,5,2.25,2500,13500,1.0,0.0,0.0,3,7,1850,1979,0,98072,47.7564,-122.14399999999999,2300,9750,650,11000
287,6647200060,2015-02-09,405000.0,3,1.75,1670,6720,1.0,0.0,0.0,3,7,1140,1980,0,98034,47.7198,-122.193,1670,7320,530,5050
288,9552700140,2014-07-02,675000.0,5,2.25,2900,10300,1.0,0.0,0.0,3,8,1450,1985,0,98006,47.5461,-122.15100000000001,2310,10300,1450,7400
289,2200500350,2014-08-12,500000.0,2,1.0,1640,14100,1.0,0.0,0.0,4,7,1140,1954,0,98006,47.5712,-122.14299999999999,1520,13527,500,12460
290,6113400046,2014-07-23,389999.0,4,2.5,1890,15770,2.0,0.0,0.0,4,7,1890,1968,0,98166,47.4281,-122.34299999999999,2410,15256,0,13880
291,6619910140,2015-02-24,630000.0,4,1.75,2950,9025,1.0,0.0,2.0,4,8,1780,1975,0,98034,47.7128,-122.223,2120,9600,1170,6075
292,1115450240,2014-10-22,360000.0,4,2.5,2160,9528,2.0,0.0,0.0,3,9,2160,1992,0,98001,47.3341,-122.255,2280,9937,0,7368
293,6073240060,2014-10-02,580000.0,4,3.0,3280,11060,2.0,0.0,0.0,3,8,2270,1986,0,98056,47.5399,-122.181,2320,11004,1010,7780
294,9297300045,2014-07-09,550000.0,3,2.0,1970,4166,2.0,0.0,3.0,5,8,1270,1929,0,98126,47.5717,-122.375,2390,4166,700,2196
296,5468730030,2014-08-22,265000.0,3,2.0,1320,8959,1.0,0.0,0.0,3,7,1320,1993,0,98042,47.3536,-122.14399999999999,1740,7316,0,7639
297,8079030390,2015-03-04,446500.0,3,2.5,2650,7286,2.0,0.0,0.0,3,8,2650,1990,0,98059,47.5084,-122.154,2400,7220,0,4636
298,600000152,2014-06-02,404000.0,3,1.5,2030,8880,1.0,0.0,0.0,3,7,1330,1963,0,98108,47.5586,-122.311,2140,5592,700,6850
299,1840000030,2014-05-29,267500.0,3,1.75,1590,11914,1.0,0.0,2.0,3,7,1090,1957,0,98188,47.4427,-122.274,1630,9052,500,10324
301,3260800030,2014-08-11,335000.0,3,2.5,2440,7632,2.0,0.0,0.0,3,8,2440,1998,0,98003,47.3494,-122.301,2510,7903,0,5192
302,2747100024,2014-06-19,576000.0,3,2.5,1940,9000,1.0,0.0,0.0,4,7,970,1948,0,98117,47.6933,-122.39299999999999,2190,7310,970,7060
303,5104530560,2015-04-01,208633.0,3,2.5,2040,3810,2.0,0.0,0.0,3,8,2040,2006,0,98038,47.3537,-122.0,2370,4590,0,1770
304,4330600350,2015-01-15,315000.0,3,2.25,2200,8750,1.0,0.0,0.0,4,7,1120,1964,0,98166,47.476000000000006,-122.337,1460,10139,1080,6550
305,5016001535,2015-02-17,725000.0,3,1.75,1920,3300,1.0,0.0,0.0,4,8,960,1913,0,98112,47.6239,-122.29799999999999,1740,4000,960,1380
306,7280300196,2015-04-03,550000.0,4,2.75,1800,7750,1.0,0.0,0.0,4,8,1400,1965,0,98177,47.7776,-122.384,1800,8275,400,5950
307,8651520400,2014-06-12,610750.0,4,2.25,2180,7297,2.0,0.0,0.0,3,8,2180,1984,0,98074,47.6459,-122.05799999999999,2250,9781,0,5117
308,7171200445,2015-02-28,550700.0,2,1.0,1010,5000,1.5,0.0,0.0,4,6,1010,1908,0,98105,47.6692,-122.29700000000001,1460,5000,0,3990
309,3204800200,2015-01-08,665000.0,4,2.75,3320,10574,2.0,0.0,0.0,5,8,2220,1960,0,98056,47.5376,-122.18,2720,8330,1100,7254
310,3416600800,2015-02-09,834000.0,4,2.5,2370,4000,1.5,0.0,2.0,5,8,1980,1928,0,98144,47.601000000000006,-122.294,2440,5750,390,1630
315,1328320800,2014-11-05,305000.0,4,2.25,1950,7700,1.0,0.0,0.0,3,8,1350,1979,0,98058,47.4441,-122.125,2150,7350,600,5750
316,7771300125,2015-04-08,487000.0,3,2.0,2590,14052,1.0,0.0,0.0,5,8,1720,1948,0,98133,47.7357,-122.333,1570,8162,870,11462
318,9521101455,2014-07-23,548000.0,2,1.0,1470,3864,1.0,0.0,0.0,4,7,1170,1916,0,98103,47.6638,-122.345,1570,3864,300,2394
319,4337000335,2014-11-22,268750.0,4,1.0,800,8775,1.0,0.0,0.0,3,6,800,1943,0,98166,47.48,-122.336,1310,8775,0,7975
320,325059286,2014-05-13,819900.0,5,2.75,3150,7119,2.0,0.0,0.0,3,9,3150,2013,0,98052,47.6759,-122.15100000000001,1560,8384,0,3969
322,3353400435,2014-07-21,230000.0,3,2.0,1450,11204,1.0,0.0,0.0,3,7,1450,2003,0,98001,47.2639,-122.25200000000001,1520,9518,0,9754
323,7972000240,2015-02-02,240000.0,3,1.75,1510,10248,1.0,0.0,0.0,3,7,1510,1969,0,98023,47.2929,-122.37100000000001,1510,9753,0,8738
324,7520000520,2014-09-05,232000.0,2,1.0,1240,12092,1.0,0.0,0.0,3,6,960,1922,1,98146,47.4957,-122.352,1820,7460,280,10852
325,7520000520,2015-03-11,240500.0,2,1.0,1240,12092,1.0,0.0,0.0,3,6,960,1922,1,98146,47.4957,-122.352,1820,7460,280,10852
327,1959700550,2014-09-05,740000.0,4,2.0,2050,4400,1.5,0.0,0.0,4,9,2050,1922,0,98102,47.644,-122.319,2320,5500,0,2350
328,1665400045,2015-04-28,186375.0,3,1.0,1000,7636,1.0,0.0,0.0,2,7,1000,1952,0,98166,47.472,-122.344,1150,7600,0,6636
329,9542850320,2014-07-25,790000.0,3,2.25,2370,10289,1.0,0.0,0.0,4,9,1590,1977,0,98005,47.592,-122.166,2500,10004,780,7919
330,3179100060,2014-09-16,880000.0,4,3.5,2800,6750,2.0,0.0,0.0,3,9,1890,1951,1,98105,47.669,-122.275,2370,6120,910,3950
331,2946001550,2015-04-16,279000.0,6,1.75,2240,11180,2.0,0.0,0.0,4,7,2240,1955,0,98198,47.42,-122.323,1590,7955,0,8940
332,8078490390,2014-07-29,295000.0,3,2.0,1810,10530,1.0,0.0,2.0,3,8,1810,1991,0,98022,47.1913,-122.012,1910,10450,0,8720
333,9550201550,2015-04-08,640000.0,2,1.0,1070,5000,1.0,0.0,0.0,3,7,1070,1924,0,98103,47.6666,-122.331,1710,5000,0,3930
334,191100045,2014-07-03,940000.0,4,2.0,2490,9525,2.0,0.0,0.0,5,9,2490,1968,0,98040,47.5639,-122.21700000000001,2770,9525,0,7035
335,5009600070,2014-10-07,260000.0,4,2.5,1960,5238,2.0,0.0,0.0,3,7,1960,2003,0,98038,47.3483,-122.052,1800,5894,0,3278
336,200350070,2014-06-02,559900.0,3,2.75,2930,5569,1.0,0.0,0.0,3,9,1860,2004,0,98072,47.7648,-122.164,2580,11045,1070,2639
337,2877103726,2014-07-22,791500.0,4,2.0,1510,3500,1.5,0.0,0.0,5,7,1510,1911,0,98103,47.6794,-122.35700000000001,1820,3750,0,1990
338,405100295,2014-08-26,265000.0,3,1.75,1420,8250,1.0,0.0,0.0,3,7,1420,1954,0,98133,47.7535,-122.354,1740,8000,0,6830
339,4268200055,2015-05-01,245000.0,3,1.75,1740,11547,1.0,0.0,0.0,3,7,1740,1954,0,98178,47.4945,-122.22,880,78408,0,9807
341,1115300070,2014-11-06,684000.0,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,2010,0,98059,47.5222,-122.15700000000001,3470,8066,620,5374
342,6414100671,2014-09-09,425000.0,3,1.75,2500,6840,1.0,0.0,0.0,3,8,1300,1957,0,98125,47.7222,-122.32,1580,8691,1200,4340
344,7852110140,2014-07-18,552250.0,4,2.5,2580,5823,2.0,0.0,0.0,3,8,2580,2002,0,98065,47.5374,-121.875,2380,5823,0,3243
345,3969300030,2014-07-23,165000.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,1943,0,98178,47.4897,-122.24,1020,7138,0,6134
346,3969300030,2014-12-29,239900.0,4,1.0,1000,7134,1.0,0.0,0.0,3,6,1000,1943,0,98178,47.4897,-122.24,1020,7138,0,6134
348,808000070,2014-10-21,206600.0,3,2.0,1390,13464,1.0,0.0,0.0,4,7,1390,1987,0,98030,47.3581,-122.17299999999999,1720,12080,0,12074
349,7374200030,2015-04-16,387000.0,4,1.75,2500,7690,1.0,0.0,0.0,3,7,1250,1973,0,98155,47.7713,-122.307,2040,8646,1250,5190
350,7325600160,2014-06-04,299000.0,1,0.75,560,12120,1.0,0.0,0.0,3,4,560,1967,0,98014,47.675,-121.854,1300,19207,0,11560
351,2757000030,2014-09-22,855000.0,4,2.75,2270,10460,2.0,0.0,0.0,3,9,2270,1965,0,98040,47.5603,-122.22200000000001,2610,10180,0,8190
352,616000140,2015-01-26,315000.0,3,1.0,1900,14400,1.0,0.0,0.0,4,7,1300,1954,0,98166,47.4147,-122.337,1940,14400,600,12500
353,3363900111,2014-12-03,437500.0,2,1.0,990,3120,1.0,0.0,2.0,5,7,790,1907,0,98103,47.68,-122.353,1930,3120,200,2130
355,6607000126,2014-06-04,375000.0,4,1.75,2200,7475,1.0,0.0,0.0,5,7,1100,1955,0,98118,47.543,-122.28,1600,5766,1100,5275
356,5416510830,2014-08-06,300000.0,4,2.5,1910,4862,2.0,0.0,0.0,3,7,1910,2005,0,98038,47.3607,-122.03399999999999,2010,5091,0,2952
357,2201500030,2014-10-06,420000.0,4,1.0,1750,9600,1.5,0.0,0.0,4,7,1750,1954,0,98006,47.5759,-122.137,1750,10530,0,7850
359,952003285,2014-08-05,679900.0,3,2.5,2440,5750,2.0,0.0,2.0,3,9,1980,2000,0,98116,47.565,-122.381,1520,5750,460,3310
361,1072010350,2014-08-28,380000.0,5,2.5,2760,11340,2.0,0.0,0.0,4,9,2760,1978,0,98059,47.4769,-122.141,2470,11340,0,8580
362,8856950070,2014-12-10,329500.0,4,2.5,1820,7912,2.0,0.0,0.0,3,7,1820,1994,0,98038,47.3845,-122.029,1820,8168,0,6092
363,925059078,2014-08-19,604950.0,3,2.5,2110,5608,1.0,0.0,0.0,3,8,1340,2013,0,98033,47.6743,-122.184,2040,9363,770,3498
364,7855801090,2014-09-17,795000.0,5,2.5,3040,9570,1.0,0.0,2.0,4,8,1640,1966,0,98006,47.5651,-122.164,2920,8800,1400,6530
366,6116500075,2015-03-26,673000.0,4,2.5,2990,10400,2.0,0.0,0.0,3,9,2990,2002,0,98166,47.4508,-122.359,2140,17449,0,7410
367,1118500030,2014-10-01,810000.0,4,2.5,3520,15420,2.0,0.0,0.0,3,10,3520,1991,0,98074,47.6375,-122.016,3400,21455,0,11900
369,3291800710,2014-11-20,338000.0,4,3.0,2090,7500,1.0,0.0,0.0,3,7,1370,1986,0,98056,47.4888,-122.182,1810,7650,720,5410
370,6838700060,2014-12-04,280000.0,3,2.25,1430,7222,2.0,0.0,0.0,3,7,1430,1993,0,98056,47.5112,-122.19,1430,7220,0,5792
371,2231500030,2014-10-01,315000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1954,0,98133,47.7711,-122.34100000000001,1810,6929,1080,8574
372,2231500030,2015-03-24,530000.0,4,2.25,2180,10754,1.0,0.0,0.0,5,7,1100,1954,0,98133,47.7711,-122.34100000000001,1810,6929,1080,8574
373,7683900200,2014-12-23,380000.0,5,3.0,3450,9914,2.0,0.0,0.0,3,9,3450,2004,0,98023,47.2813,-122.345,2860,9721,0,6464
374,8155830060,2014-08-11,297000.0,3,2.25,1450,7562,2.0,0.0,0.0,3,7,1450,1994,0,98056,47.5038,-122.189,1650,7625,0,6112
375,98020310,2014-05-20,730000.0,4,2.5,3230,7331,2.0,0.0,0.0,3,10,3230,2004,0,98075,47.5823,-121.97,3480,7447,0,4101
376,9423400140,2014-06-09,450000.0,3,1.75,1640,13500,1.0,0.0,0.0,3,7,1110,1940,0,98125,47.7164,-122.304,1770,12600,530,11860
377,1545804860,2014-10-27,275000.0,3,3.0,1590,7750,1.0,0.0,0.0,3,7,1060,1997,0,98038,47.3624,-122.045,1680,7500,530,6160
378,2883200160,2015-04-29,595000.0,4,2.0,2020,2849,2.0,0.0,0.0,3,7,2020,1960,0,98115,47.6831,-122.329,1910,3120,0,829
379,7132300695,2015-04-21,435000.0,3,1.5,1300,3348,1.5,0.0,0.0,3,7,1300,1904,1,98144,47.592,-122.307,1590,2577,0,2048
382,808300310,2015-03-13,389000.0,4,2.25,2130,5337,2.0,0.0,0.0,3,7,2130,2001,0,98019,47.7237,-121.959,2300,6930,0,3207
383,8563040160,2015-01-21,560000.0,4,2.25,2550,7800,1.0,0.0,0.0,3,8,1580,1968,0,98052,47.6283,-122.095,2420,8050,970,5250
385,8651600160,2014-11-11,799000.0,4,2.25,2510,11585,2.0,0.0,0.0,4,8,2510,1969,0,98040,47.5483,-122.226,2450,9691,0,9075
386,9517200030,2014-06-25,365500.0,3,2.0,1410,9600,1.0,0.0,0.0,4,7,1410,1983,0,98072,47.7591,-122.146,1410,9600,0,8190
387,2460700700,2014-05-15,252350.0,3,2.0,1650,7352,1.0,0.0,0.0,3,7,1160,1979,0,98058,47.4612,-122.169,1710,7350,490,5702
388,1223039290,2014-09-05,403950.0,4,2.5,2120,13780,2.0,0.0,0.0,3,8,2120,1993,0,98146,47.4987,-122.365,1880,12000,0,11660
389,2890100060,2014-08-01,385000.0,4,1.5,2040,10726,1.0,0.0,0.0,3,7,1380,1954,0,98177,47.772,-122.35799999999999,1610,10020,660,8686
390,7972600860,2014-12-10,345000.0,4,1.0,1550,7620,1.5,0.0,0.0,3,7,1550,1957,0,98106,47.5287,-122.35,1450,7620,0,6070
391,8857320070,2014-09-17,490000.0,3,2.75,1980,3128,2.0,0.0,0.0,4,9,1980,1979,0,98008,47.6109,-122.11399999999999,1950,2856,0,1148
393,1653500070,2014-05-12,927000.0,4,2.75,3300,12090,2.0,0.0,0.0,3,8,3300,1953,0,98004,47.6294,-122.21799999999999,3180,12239,0,8790
395,3649100320,2015-04-30,330000.0,2,1.0,1220,10000,1.0,0.0,0.0,5,7,1220,1950,0,98028,47.7405,-122.241,2000,9600,0,8780
396,7375300160,2015-03-09,530000.0,5,2.25,2720,8800,1.0,0.0,0.0,4,7,1500,1958,0,98008,47.5976,-122.118,2110,8800,1220,6080
398,1604601375,2014-06-19,378750.0,3,2.5,2160,3000,1.5,0.0,0.0,3,7,1260,1909,1,98118,47.5644,-122.289,1060,3500,900,840
399,2473251090,2014-06-19,269900.0,4,1.75,1530,8750,1.5,0.0,0.0,4,7,1530,1968,0,98058,47.4556,-122.15700000000001,1390,8750,0,7220
400,9126100861,2015-03-06,557000.0,3,3.5,1710,2096,2.0,0.0,0.0,3,8,1290,2008,0,98122,47.6055,-122.305,1630,1543,420,386
401,3420069065,2014-08-25,360000.0,4,1.75,3730,16980,1.0,0.0,0.0,4,7,2150,1974,0,98022,47.1775,-122.022,1880,16963,1580,13250
402,6021501685,2015-04-22,352000.0,2,1.0,940,5000,1.0,0.0,0.0,4,7,940,1937,0,98117,47.6879,-122.385,1560,4500,0,4060
404,8856950240,2014-06-18,322500.0,4,2.5,1820,6753,2.0,0.0,0.0,3,7,1820,1994,0,98038,47.3845,-122.03200000000001,1820,7107,0,4933
405,9385200055,2014-09-12,650000.0,3,3.25,1510,2000,2.0,0.0,0.0,3,9,1330,2001,0,98116,47.5815,-122.402,1510,1352,180,490
406,7821200390,2014-08-06,450000.0,3,2.0,1290,1213,3.0,0.0,0.0,3,8,1290,2001,0,98103,47.6609,-122.344,1290,3235,0,-77
407,8078520310,2015-04-17,278500.0,3,2.0,1570,5250,1.0,0.0,0.0,3,7,1570,1998,0,98092,47.3163,-122.18799999999999,1570,5250,0,3680
408,1565950030,2015-04-27,364950.0,4,2.5,1930,6957,2.0,0.0,0.0,3,8,1930,1995,0,98055,47.4309,-122.191,2090,6996,0,5027
410,6700400140,2015-03-18,268000.0,3,2.5,1550,8134,2.0,0.0,0.0,3,7,1550,1991,0,98031,47.403999999999996,-122.191,1550,8134,0,6584
413,1525200060,2014-07-23,577500.0,3,2.5,2000,7251,2.0,0.0,0.0,3,9,2000,1995,0,98034,47.7067,-122.2,2450,8118,0,5251
414,1678400105,2015-02-12,339000.0,4,1.5,2390,7480,1.5,0.0,2.0,3,7,2390,1920,0,98178,47.504,-122.227,2850,6867,0,5090
417,2697100140,2015-01-05,423000.0,4,2.25,2200,9351,1.0,0.0,0.0,5,7,1290,1962,0,98133,47.7448,-122.333,1910,8660,910,7151
418,8724300030,2014-12-23,355000.0,3,2.25,1860,5028,2.0,0.0,0.0,3,8,1860,2012,0,98019,47.7318,-121.98200000000001,2320,5465,0,3168
420,625049299,2014-12-03,482000.0,2,1.0,950,3960,1.0,0.0,0.0,3,7,950,1941,0,98103,47.6885,-122.337,1320,4050,0,3010
421,6073200075,2014-07-30,625000.0,3,1.75,1600,9135,1.0,0.0,0.0,5,7,1600,1955,0,98006,47.5724,-122.179,1580,9800,0,7535
422,6388900710,2014-12-19,538000.0,3,2.5,2250,11632,2.0,0.0,0.0,3,8,2250,1988,0,98056,47.5272,-122.169,2360,11632,0,9382
